male_male,female_female,male_mixed,female_mixed,highcapture,highcapital,cashtreat,equiptreat,sheno,hourslastweek,inventories,useasusu,wave,finalsales,realfinalprofit,married,educ_years,age,firmage,business_taxnumber,digitspan,expend_health_3months,expend_education_3months,expend_total_3months,trimgroup,timecash,timeequip,timetreat,totalK,control,businesshome,akanspeaker,gaspeaker,everloan,fem,treatment,after
0,0,1,0,0,1,0,0,150504808,69,150,0,3,150,82.28886413574219,1,10,50,1,0,8,20,90,157,1,0,0,0,151,TRUE,1,1,0,0,0,0,TRUE
0,0,1,0,0,1,0,0,150504808,NA,NA,NA,4,NA,NA,1,10,50,1,0,8,NA,NA,0,1,0,0,0,NA,TRUE,1,1,0,0,0,0,TRUE
0,0,1,0,1,0,0,0,150505101,NA,150,1,3,200,57.60220718383789,1,10,42,2,0,6,NA,NA,25,NA,0,0,0,150,TRUE,0,1,0,0,0,0,TRUE
0,0,1,0,1,0,0,0,150505101,40,40,0,5,90,43.946922302246094,1,10,42,2,0,6,10,25,54,NA,0,0,0,40,TRUE,0,1,0,0,0,0,TRUE
0,0,1,0,1,0,0,0,150505101,48,20,0,6,100,40.21294021606445,1,10,42,2,0,6,3,0,15,NA,0,0,0,20,TRUE,0,1,0,0,0,0,TRUE
0,0,1,0,1,0,0,0,150505101,36,45,1,2,140,54.77915573120117,1,10,42,2,0,6,18,35,70.5,NA,0,0,0,45,TRUE,0,1,0,0,0,0,FALSE
0,0,1,0,1,0,0,0,150505101,45,65,0,4,90,30.49078369140625,1,10,42,2,0,6,25,0,103.5999984741211,NA,0,0,0,65,TRUE,0,1,0,0,0,0,TRUE
1,0,0,0,0,0,0,0,150505102,72,100,0,2,150,73.03887939453125,0,9,55,35,0,6,5,70,91,NA,0,0,0,108.69999694824219,TRUE,1,1,0,0,0,0,FALSE
1,0,0,0,0,0,0,0,150505102,72,80,0,3,140,65.83109283447266,0,9,55,35,0,6,2,20,47,NA,0,0,0,88.69999694824219,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,0,0,0,0,150505102,72,200,1,5,150,79.104461669921875,0,9,55,35,0,6,10,70,130,NA,0,0,0,108.69999694824219,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,0,0,0,0,150505102,72,60,0,6,150,40.21294021606445,0,9,55,35,0,6,0,40,110,NA,0,0,0,68.69999694824219,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,0,0,0,0,150505102,72,100,0,4,100,60.9815673828125,0,9,55,35,0,6,5,20,48,NA,0,0,0,158.6999969482422,TRUE,1,1,0,0,0,0,TRUE
0,0,0,1,0,1,0,1,150505103,91,150,1,2,500,73.03887939453125,1,13,39,1,0,4,4,25,94,NA,0,0,0,170,FALSE,1,0,0,0,1,1,FALSE
0,0,0,1,0,1,0,1,150505103,95,400,1,4,850,130.67478942871094,1,13,39,1,0,4,6,30,66,NA,0,2,2,440,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,0,1,0,1,150505103,105,400,1,5,1300,263.6815490722656,1,13,39,1,0,4,3,50,89.5,NA,0,3,3,440,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,0,1,0,1,150505103,84,1200,1,6,850,40.21294021606445,1,13,39,1,0,4,89,27,116,NA,0,4,4,1240,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,0,1,0,1,150505103,85,480,1,3,280,41.144432067871094,1,13,39,1,0,4,0,28,83,NA,0,1,1,520,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,0,1,0,0,150505105,70,85,0,4,120,34.84661102294922,0,9,30,6,0,8,0,0,212,NA,0,0,0,385,TRUE,0,1,0,0,1,0,TRUE
0,1,0,0,0,1,0,0,150505105,42,60,0,6,90,28.149057388305664,0,9,30,6,0,8,0,0,0,NA,0,0,0,310,TRUE,0,1,0,0,1,0,TRUE
0,1,0,0,0,1,0,0,150505105,60,100,0,3,70,16.457773208618164,0,9,30,6,0,8,0,0,0,NA,0,0,0,400,TRUE,0,1,0,0,1,0,TRUE
0,1,0,0,0,1,0,0,150505105,0,50,0,5,0,0,0,9,30,6,0,8,6,160,211,NA,0,0,0,300,TRUE,0,1,0,0,1,0,TRUE
0,1,0,0,0,1,0,0,150505105,70,0,0,2,20,10.955831527709961,0,9,30,6,0,8,0,0,40,NA,0,0,0,300,TRUE,0,1,0,0,1,0,FALSE
0,0,0,1,1,0,0,1,150505106,0,0,1,6,0,0,1,8,29,2,0,6,30,0,67,NA,0,4,4,0,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,1,0,0,1,150505106,0,20,1,5,130,70.31507873535156,1,8,29,2,0,6,9,45,86,NA,0,3,3,20,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,1,0,0,1,150505106,NA,NA,NA,3,NA,NA,1,8,29,2,0,6,NA,NA,0,NA,0,1,1,NA,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,1,0,0,1,150505106,56,55,1,4,220,60.9815673828125,1,8,29,2,0,6,16,25,49,NA,0,2,2,55,FALSE,1,0,0,0,1,1,TRUE
0,0,0,1,1,0,0,1,150505106,0,30,1,2,90,27.389577865600586,1,8,29,2,0,6,0,12,61,NA,0,0,0,30,FALSE,1,0,0,0,1,1,FALSE
0,1,0,0,1,0,1,0,150700202,50,80,1,5,1600,263.6815490722656,1,0,32,1,0,4,0,30,80,NA,3,0,3,135,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,1,0,1,0,150700202,40,70,1,6,2000,160.8517608642578,1,0,32,1,0,4,20,100,200,NA,4,0,4,275,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,1,0,1,0,150700202,50,60,1,4,2305,261.3495788574219,1,0,32,1,0,4,20,50,240,NA,2,0,2,115,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,1,0,1,0,150700202,60,30,1,3,310,82.28886413574219,1,0,32,1,0,4,12,40,102,NA,1,0,1,85,FALSE,1,0,0,0,1,1,TRUE
0,1,0,0,1,0,1,0,150700202,48,20,1,2,250,45.649295806884766,1,0,32,1,0,4,10,30,130,NA,0,0,0,75,FALSE,1,0,0,0,1,1,FALSE
1,0,0,0,0,0,0,0,150700205,5,0,0,4,14,2.6134958267211914,1,10,32,12,0,5,0,50,50,NA,0,0,0,81,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,0,0,0,0,150700205,18,0,0,3,130,53.487762451171875,1,10,32,12,0,5,0,NA,25,NA,0,0,0,81,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,0,0,0,0,150700205,1,0,0,5,0,0,1,10,32,12,0,5,0,0,0,NA,0,0,0,81,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,0,0,0,0,150700205,15,15,0,2,121,54.77915573120117,1,10,32,12,0,5,4,0,68,NA,0,0,0,96,TRUE,1,1,0,0,0,0,FALSE
1,0,0,0,0,0,0,0,150700205,12,0,0,6,50,32.17034912109375,1,10,32,12,0,5,0,0,0,NA,0,0,0,81,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,1,1,0,0,150801005,60,120,0,2,200,91.29859161376953,1,10,32,3,0,5,25,NA,53,NA,0,0,0,397,TRUE,1,1,0,0,0,0,FALSE
1,0,0,0,1,1,0,0,150801005,60,150,0,3,300,82.28886413574219,1,10,32,3,0,5,10,NA,38,NA,0,0,0,427,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,1,1,0,0,150801005,60,170,0,4,350,87.11652374267578,1,10,32,3,0,5,20,0,50,NA,0,0,0,447,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,1,1,0,0,150801005,66,600,1,5,600,26.368152618408203,1,10,32,3,0,5,20,42,132,NA,0,0,0,862,TRUE,1,1,0,0,0,0,TRUE
1,0,0,0,1,1,0,0,150801005,60,200,0,6,250,80.4258804321289,1,10,32,3,0,5,NA,NA,0,NA,0,0,0,462,TRUE,1,1,0,0,0,0,TRUE
0,0,0,1,1,1,0,0,150801006,40,46,1,2,420,182.59718322753906,1,12,32,4,0,4,0,0,98,NA,0,0,0,263.79998779296875,TRUE,0,1,0,1,1,0,FALSE
0,0,0,1,1,1,0,0,150801006,50,69,0,6,630,225.1924591064453,1,12,32,4,0,4,16,0,84,NA,0,0,0,286.79998779296875,TRUE,0,1,0,1,1,0,TRUE
0,0,0,1,1,1,0,0,150801006,45,20,1,4,210,87.11652374267578,1,12,32,4,0,4,0,0,0,NA,0,0,0,237.8000030517578,TRUE,0,1,0,1,1,0,TRUE
0,0,0,1,1,1,0,0,150801006,50,160,1,5,200,61.525691986083984,1,12,32,4,0,4,0,0,85,NA,0,0,0,377.79998779296875,TRUE,0,1,0,1,1,0,TRUE
0,0,0,1,1,1,0,0,150801006,48,18,0,3,83,49.37331771850586,1,12,32,4,0,4,0,0,79,NA,0,0,0,235.8000030517578,TRUE,0,1,0,1,1,0,TRUE
0,0,0,1,1,0,0,0,150801007,NA,NA,NA,3,NA,NA,0,8,22,4,0,7,NA,NA,NA,NA,0,0,0,NA,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,150801007,NA,NA,NA,4,NA,NA,0,8,22,4,0,7,NA,NA,NA,NA,0,0,0,NA,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,150801007,48,0,0,2,30,9.129859924316406,0,8,22,4,0,7,15,0,27,NA,0,0,0,11,TRUE,1,1,0,0,1,0,FALSE
0,0,0,1,1,0,0,0,150801007,NA,NA,NA,6,NA,NA,0,8,22,4,0,7,NA,NA,0,NA,0,0,0,NA,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,150801007,NA,NA,NA,5,NA,NA,0,8,22,4,0,7,NA,NA,NA,NA,0,0,0,NA,TRUE,1,1,0,0,1,0,TRUE
0,0,1,0,1,1,0,0,150801011,60,0,0,3,10000,1645.77734375,1,17,46,16,1,6,40,120,160,1,0,0,0,250,TRUE,1,0,0,0,0,0,TRUE
0,0,1,0,1,1,0,0,150801011,48,1000,0,5,4670,966.832275390625,1,17,46,16,1,6,0,30,95,1,0,0,0,1250,TRUE,1,0,0,0,0,0,TRUE
0,0,1,0,1,1,0,0,150801011,60,300,1,2,985,136.94789123535156,1,17,46,16,1,6,10,35,565,1,0,0,0,550,TRUE,1,0,0,0,0,0,FALSE
0,0,1,0,1,1,0,0,150801011,48,1000,1,4,4200,1306.747802734375,1,17,46,16,1,6,0,600,600,1,0,0,0,1250,TRUE,1,0,0,0,0,0,TRUE
0,0,1,0,1,1,0,0,150801011,48,373,0,6,6200,993.25958251953125,1,17,46,16,1,6,0,25,34,1,0,0,0,623,TRUE,1,0,0,0,0,0,TRUE
1,0,0,0,1,0,0,0,150801012,60,0,0,4,230,69.69322204589844,1,10,49,4,0,5,20,80,220,NA,0,0,0,38,TRUE,1,0,0,0,0,0,TRUE
1,0,0,0,1,0,0,0,150801012,16,0,0,3,80,41.144432067871094,1,10,49,4,0,5,0,20,35,NA,0,0,0,38,TRUE,1,0,0,0,0,0,TRUE
1,0,0,0,1,0,0,0,150801012,NA,NA,NA,5,NA,NA,1,10,49,4,0,5,NA,NA,0,NA,0,0,0,NA,TRUE,1,0,0,0,0,0,TRUE
1,0,0,0,1,0,0,0,150801012,72,0,0,2,200,136.94789123535156,1,10,49,4,0,5,10,30,90,NA,0,0,0,38,TRUE,1,0,0,0,0,0,FALSE
1,0,0,0,1,0,0,0,150801012,NA,NA,NA,6,NA,NA,1,10,49,4,0,5,NA,NA,NA,NA,0,0,0,NA,TRUE,1,0,0,0,0,0,TRUE
0,0,1,0,1,0,0,0,160101702,48,145,0,5,300,52.736305236816406,0,10,32,1,0,5,10,0,10,NA,0,0,0,145,TRUE,1,1,0,0,0,0,TRUE
0,0,1,0,1,0,0,0,160101702,60,35,0,2,70,27.389577865600586,0,10,32,1,0,5,0,0,35,NA,0,0,0,35,TRUE,1,1,0,0,0,0,FALSE
0,0,1,0,1,0,0,0,160101702,60,160,0,6,270,36.99590301513672,0,10,32,1,0,5,5,0,140,NA,0,0,0,160,TRUE,1,1,0,0,0,0,TRUE
0,0,1,0,1,0,0,0,160101702,60,125,1,4,480,10.453983306884766,0,10,32,1,0,5,0,0,56,NA,0,0,0,125,TRUE,1,1,0,0,0,0,TRUE
0,0,1,0,1,0,0,0,160101702,54,65,1,3,120,19.749326705932617,0,10,32,1,0,5,7,0,27,NA,0,0,0,65,TRUE,1,1,0,0,0,0,TRUE
0,0,0,1,1,1,0,0,160101703,78,270,1,3,260,53.57004928588867,0,12,42,2,0,5,460,140,626,NA,0,0,0,288,TRUE,1,1,0,1,1,0,TRUE
0,0,0,1,1,1,0,0,160101703,78,10,1,2,100,27.389577865600586,0,12,42,2,0,5,50,70,240,NA,0,0,0,28,TRUE,1,1,0,1,1,0,FALSE
0,0,0,1,1,1,0,0,160101703,48,450,1,4,340,113.25148010253906,0,12,42,2,0,5,55,70,161,NA,0,0,0,468,TRUE,1,1,0,1,1,0,TRUE
0,0,0,1,1,1,0,0,160101703,96,460,0,5,200,105.47261047363281,0,12,42,2,0,5,240,65,305,NA,0,0,0,478,TRUE,1,1,0,1,1,0,TRUE
0,0,0,1,1,1,0,0,160101703,96,380,0,6,240,64.3406982421875,0,12,42,2,0,5,160,78,301,NA,0,0,0,398,TRUE,1,1,0,1,1,0,TRUE
0,0,1,0,1,1,1,0,160101704,NA,NA,NA,5,NA,NA,1,9,30,6,0,5,NA,NA,0,NA,3,0,3,NA,FALSE,1,1,0,0,0,1,TRUE
0,0,1,0,1,1,1,0,160101704,60,3500,1,3,1000,82.28886413574219,1,9,30,6,0,5,30,85,175,NA,1,0,1,3500,FALSE,1,1,0,0,0,1,TRUE
0,0,1,0,1,1,1,0,160101704,60,200,1,2,450,136.94789123535156,1,9,30,6,0,5,3.5,75,218.5,NA,0,0,0,200,FALSE,1,1,0,0,0,1,FALSE
0,0,1,0,1,1,1,0,160101704,66,3000,1,6,800,281.4905700683594,1,9,30,6,0,5,15,150,227,NA,4,0,4,3000,FALSE,1,1,0,0,0,1,TRUE
0,0,1,0,1,1,1,0,160101704,60,1800,1,4,500,261.3495788574219,1,9,30,6,0,5,0,75,82,NA,2,0,2,1800,FALSE,1,1,0,0,0,1,TRUE
0,0,0,1,0,0,1,0,160101705,66,200,1,3,2430,98.74663543701172,1,5,29,6,0,4,40,34.5,114.5,NA,1,0,1,200,FALSE,0,1,0,1,1,1,TRUE
0,0,0,1,0,0,1,0,160101705,102,700,1,4,2200,87.11652374267578,1,5,29,6,0,4,0,91.40000153,91.4000015258789,NA,2,0,2,700,FALSE,0,1,0,1,1,1,TRUE
0,0,0,1,0,0,1,0,160101705,48,150,0,2,600,73.03887939453125,1,5,29,6,0,4,0,0,5,NA,0,0,0,150,FALSE,0,1,0,1,1,1,FALSE
0,0,0,1,0,0,1,0,160101705,60,500,1,6,4050,281.4905700683594,1,5,29,6,0,4,0,138.1999969,143.1999969482422,NA,4,0,4,500,FALSE,0,1,0,1,1,1,TRUE
0,0,0,1,0,0,1,0,160101705,66,400,0,5,1800,281.26031494140625,1,5,29,6,0,4,10,140,150,NA,3,0,3,400,FALSE,0,1,0,1,1,1,TRUE
0,0,0,1,0,0,0,0,160101708,25,0,1,5,37,NA,1,9,24,2,0,4,180,70,254,NA,0,0,0,9,TRUE,1,0,1,0,1,0,TRUE
0,0,0,1,0,0,0,0,160101708,18,0,1,4,52,10.453983306884766,1,9,24,2,0,4,25,80,120,NA,0,0,0,9,TRUE,1,0,1,0,1,0,TRUE
0,0,0,1,0,0,0,0,160101708,25,20,1,3,35,8.228886604309082,1,9,24,2,0,4,8,0,55,NA,0,0,0,29,TRUE,1,0,1,0,1,0,TRUE
0,0,0,1,0,0,0,0,160101708,24,0,1,2,30,13.694788932800293,1,9,24,2,0,4,2,75,92,NA,0,0,0,9,TRUE,1,0,1,0,1,0,FALSE
0,0,0,1,0,0,0,0,160101708,45,0,1,6,38,16.085174560546875,1,9,24,2,0,4,20,70,185,NA,0,0,0,9,TRUE,1,0,1,0,1,0,TRUE
0,0,0,1,0,1,0,0,160101709,36,0,0,4,220,10.453983306884766,1,6,37,8,0,4,30,75,108,NA,0,0,0,0,TRUE,1,0,1,0,1,0,TRUE
0,0,0,1,0,1,0,0,160101709,25,0,0,2,250,27.389577865600586,1,6,37,8,0,4,8,40,50.5,NA,0,0,0,0,TRUE,1,0,1,0,1,0,FALSE
0,0,0,1,0,1,0,0,160101709,40,35,1,5,200,52.736305236816406,1,6,37,8,0,4,10,80,130,NA,0,0,0,35,TRUE,1,0,1,0,1,0,TRUE
0,0,0,1,0,1,0,0,160101709,48,0,0,6,130,24.127763748168945,1,6,37,8,0,4,55,56,158,NA,0,0,0,0,TRUE,1,0,1,0,1,0,TRUE
0,0,0,1,0,1,0,0,160101709,12,0,0,3,180,24.68665885925293,1,6,37,8,0,4,30,150,190,NA,0,0,0,0,TRUE,1,0,1,0,1,0,TRUE
0,1,0,0,0,1,0,0,160101710,91,50,0,4,70,26.13495635986328,1,12,29,7,0,3,1250,75,1445,NA,0,0,0,735.5,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,1,0,0,160101710,66,80,0,5,30,8.789384841918945,1,12,29,7,0,3,120,91,211,NA,0,0,0,765.5,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,1,0,0,160101710,78,50,0,3,70,20.572216033935547,1,12,29,7,0,3,220,80,395,NA,0,0,0,735.5,TRUE,1,0,0,0,1,0,TRUE
0,1,0,0,0,1,0,0,160101710,78,50,0,2,56,18.259719848632813,1,12,29,7,0,3,0,140,230,NA,0,0,0,865.5,TRUE,1,0,0,0,1,0,FALSE
0,1,0,0,0,1,0,0,160101710,66,30,1,6,70,24.127763748168945,1,12,29,7,0,3,20,100,185,NA,0,0,0,715.5,TRUE,1,0,0,0,1,0,TRUE
0,0,1,0,0,1,0,0,160104001,60,100,1,5,1200,210.94522094726563,1,10,45,18,1,7,8,200,225,NA,0,0,0,100,TRUE,0,0,0,0,0,0,TRUE
0,0,1,0,0,1,0,0,160104001,48,200,1,6,820,168.89434814453125,1,10,45,18,1,7,17,60,247,NA,0,0,0,200,TRUE,0,0,0,0,0,0,TRUE
0,0,1,0,0,1,0,0,160104001,54,75,1,4,1302,137.64410400390625,1,10,45,18,1,7,7.5,99,128.5,NA,0,0,0,75,TRUE,0,0,0,0,0,0,TRUE
0,0,1,0,0,1,0,0,160104001,60,75,1,2,530,95.863525390625,1,10,45,18,1,7,10,100,204,NA,0,0,0,75,TRUE,0,0,0,0,0,0,FALSE
0,0,1,0,0,1,0,0,160104001,54,85,1,3,330,24.68665885925293,1,10,45,18,1,7,10,120,136,NA,0,0,0,85,TRUE,0,0,0,0,0,0,TRUE
0,1,0,0,0,0,0,1,160104002,60,7,1,5,240,52.736305236816406,0,5,40,0,0,3,2,0,3,NA,0,3,3,13,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,0,0,0,1,160104002,60,10,1,6,170,32.17034912109375,0,5,40,0,0,3,2,0,5.5,NA,0,4,4,16,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,0,0,0,1,160104002,28,25,1,3,80,24.68665885925293,0,5,40,0,0,3,0,120,125,NA,0,1,1,31,FALSE,1,1,0,0,1,1,TRUE
0,1,0,0,0,0,0,1,160104002,49,5,1,2,48,9.129859924316406,0,5,40,0,0,3,5,50,58,NA,0,0,0,11,FALSE,1,1,0,0,1,1,FALSE
0,1,0,0,0,0,0,1,160104002,36,20,0,4,100,52.26991271972656,0,5,40,0,0,3,4,32,66,NA,0,2,2,26,FALSE,1,1,0,0,1,1,TRUE
1,0,0,0,1,1,0,1,160104004,60,125,1,2,400,91.29859161376953,1,9,36,10,1,6,65,95,215,NA,0,0,0,415,FALSE,1,0,0,1,0,1,FALSE
1,0,0,0,1,1,0,1,160104004,78,150,0,6,300,120.6388168334961,1,9,36,10,1,6,20,230,328,NA,0,4,4,440,FALSE,1,0,0,1,0,1,TRUE
1,0,0,0,1,1,0,1,160104004,66,160,1,4,500,52.26991271972656,1,9,36,10,1,6,80,125,315,NA,0,2,2,450,FALSE,1,0,0,1,0,1,TRUE
1,0,0,0,1,1,0,1,160104004,66,130,0,5,210,43.946922302246094,1,9,36,10,1,6,10,120,238,NA,0,3,3,420,FALSE,1,0,0,1,0,1,TRUE
1,0,0,0,1,1,0,1,160104004,66,200,1,3,350,24.68665885925293,1,9,36,10,1,6,50,130,185,NA,0,1,1,490,FALSE,1,0,0,1,0,1,TRUE
0,0,0,1,0,1,0,0,160104005,60,150,1,2,350,45.649295806884766,1,0,55,32,1,0,30,150,253,NA,0,0,0,150,TRUE,0,0,0,0,1,0,FALSE
0,0,0,1,0,1,0,0,160104005,72,0,1,5,450,98.88057708740234,1,0,55,32,1,0,90,200,318,NA,0,0,0,0,TRUE,0,0,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,160104005,60,16,1,4,250,43.55826187133789,1,0,55,32,1,0,34,250,482,NA,0,0,0,16,TRUE,0,0,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,160104005,72,160,1,3,350,52.66487503051758,1,0,55,32,1,0,31,120,232,NA,0,0,0,160,TRUE,0,0,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,160104005,60,200,1,6,400,88.46846771240234,1,0,55,32,1,0,38,340,378,NA,0,0,0,200,TRUE,0,0,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,160104008,105,80,1,6,360,24.127763748168945,0,10,46,10,0,3,35,5,40,NA,0,0,0,80,TRUE,0,0,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,160104008,66,10,1,4,270,34.84661102294922,0,10,46,10,0,3,5,15,24,NA,0,0,0,10,TRUE,0,0,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,160104008,56,15,1,5,300,17.57876968383789,0,10,46,10,0,3,1,10,16.5,NA,0,0,0,15,TRUE,0,0,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,160104008,NA,40,1,3,260,8.228886604309082,0,10,46,10,0,3,5,30,35,NA,0,0,0,40,TRUE,0,0,0,0,1,0,TRUE
0,0,0,1,1,0,0,0,160104008,20,40,0,2,80,3.6519436836242676,0,10,46,10,0,3,50,10,64,NA,0,0,0,40,TRUE,0,0,0,0,1,0,FALSE
0,1,0,0,0,0,1,0,160104009,70,4.5,1,2,90,22.824647903442383,1,0,52,26,0,3,10,20,34,NA,0,0,0,35,FALSE,1,0,0,1,1,1,FALSE
0,1,0,0,0,0,1,0,160104009,60,3,1,4,140,34.84661102294922,1,0,52,26,0,3,20,0,21,NA,2,0,2,33.5,FALSE,1,0,0,1,1,1,TRUE
0,1,0,0,0,0,1,0,160104009,60,10,1,3,70,24.68665885925293,1,0,52,26,0,3,2,0,3,NA,1,0,1,40.5,FALSE,1,0,0,1,1,1,TRUE
0,1,0,0,0,0,1,0,160104009,70,40,1,6,140,40.21294021606445,1,0,52,26,0,3,22,3,51,NA,4,0,4,70.5,FALSE,1,0,0,1,1,1,TRUE
0,1,0,0,0,0,1,0,160104009,70,30,1,5,100,17.57876968383789,1,0,52,26,0,3,5,4,15.199999809265137,NA,3,0,3,60.5,FALSE,1,0,0,1,1,1,TRUE
0,0,0,1,1,1,0,0,160104010,60,6,1,5,33,26.368152618408203,1,0,48,16,1,3,2,0,7,NA,0,0,0,6,TRUE,1,0,0,0,1,0,TRUE
0,0,0,1,1,1,0,0,160104010,60,30,0,4,290,34.84661102294922,1,0,48,16,1,3,10,150,167,NA,0,0,0,30,TRUE,1,0,0,0,1,0,TRUE
0,0,0,1,1,1,0,0,160104010,60,300,1,2,150,18.259719848632813,1,0,48,16,1,3,1,145,198,NA,0,0,0,300,TRUE,1,0,0,0,1,0,FALSE
0,0,0,1,1,1,0,0,160104010,60,14,1,6,200,32.17034912109375,1,0,48,16,1,3,0,100,127,NA,0,0,0,14,TRUE,1,0,0,0,1,0,TRUE
0,0,0,1,1,1,0,0,160104010,60,25,1,3,150,24.68665885925293,1,0,48,16,1,3,0,160,165,NA,0,0,0,25,TRUE,1,0,0,0,1,0,TRUE
0,0,1,0,1,1,0,0,160202301,91,3000,1,6,1800,160.8517608642578,0,14,28,6,0,9,15,200,305,NA,0,0,0,3000,TRUE,1,0,0,0,0,0,TRUE
0,0,1,0,1,1,0,0,160202301,78,2000,1,3,1000,164.57772827148438,0,14,28,6,0,9,50,0,200,NA,0,0,0,2000,TRUE,1,0,0,0,0,0,TRUE
0,0,1,0,1,1,0,0,160202301,72,2500,1,4,4050,217.7913055419922,0,14,28,6,0,9,60,150,360,NA,0,0,0,2500,TRUE,1,0,0,0,0,0,TRUE
0,0,1,0,1,1,0,0,160202301,60,150,1,2,150,91.29859161376953,0,14,28,6,0,9,10,0,110,NA,0,0,0,150,TRUE,1,0,0,0,0,0,FALSE
0,0,1,0,1,1,0,0,160202301,105,2000,1,5,1500,131.8407745361328,0,14,28,6,0,9,40,160,270,NA,0,0,0,2000,TRUE,1,0,0,0,0,0,TRUE
0,1,0,0,1,1,0,1,160202302,20,4,1,5,120,52.736305236816406,1,9,33,5,1,5,8,96,114,NA,0,3,3,321.29998779296875,FALSE,1,1,0,1,1,1,TRUE
0,1,0,0,1,1,0,1,160202302,60,2,1,2,30,9.129859924316406,1,9,33,5,1,5,2.5,0,8.5,NA,0,0,0,319.29998779296875,FALSE,1,1,0,1,1,1,FALSE
0,1,0,0,1,1,0,1,160202302,12,4,1,4,160,43.55826187133789,1,9,33,5,1,5,75,65,141,NA,0,2,2,321.29998779296875,FALSE,1,1,0,1,1,1,TRUE
0,1,0,0,1,1,0,1,160202302,70,1.5,1,3,97,32.91554641723633,1,9,33,5,1,5,2.700000048,80,82.69999694824219,NA,0,1,1,318.79998779296875,FALSE,1,1,0,1,1,1,TRUE
0,1,0,0,1,1,0,1,160202302,30,14,1,6,107,48.25552749633789,1,9,33,5,1,5,20,0,39,NA,0,4,4,331.29998779296875,FALSE,1,1,0,1,1,1,TRUE
0,0,0,1,0,1,0,0,160202303,72,200,1,4,60,8.711652755737305,1,11,55,1,0,6,5,0,50,NA,0,0,0,755,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,160202303,90,150,1,2,120,27.389577865600586,1,11,55,1,0,6,4,0,4,NA,0,0,0,705,TRUE,1,1,0,0,1,0,FALSE
0,0,0,1,0,1,0,0,160202303,66,200,0,6,12,1.6085175275802612,1,11,55,1,0,6,30,0,40,NA,0,0,0,755,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,160202303,72,200,1,3,50,8.228886604309082,1,11,55,1,0,6,0,0,0,NA,0,0,0,755,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,160202303,72,150,0,5,59.599998474121094,10.547261238098145,1,11,55,1,0,6,50,0,66,NA,0,0,0,705,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,160202304,0,0,0,5,0,0,1,12,30,0,0,7,30,220,250,NA,0,0,0,60,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,160202304,6,0,0,6,25,4.021293640136719,1,12,30,0,0,7,4,5,9,NA,0,0,0,60,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,160202304,60,30,0,2,350,36.519439697265625,1,12,30,0,0,7,2,0,2,NA,0,0,0,90,TRUE,1,1,0,0,1,0,FALSE
0,0,0,1,0,1,0,0,160202304,60,30,0,3,480,24.68665885925293,1,12,30,0,0,7,1,0,1,NA,0,0,0,90,TRUE,1,1,0,0,1,0,TRUE
0,0,0,1,0,1,0,0,160202304,36,80,0,4,300,43.55826187133789,1,12,30,0,0,7,15,0,25,NA,0,0,0,140,TRUE,1,1,0,0,1,0,TRUE
