sheno,wave,timetreat,control,cashtreat,equiptreat,realfinalprofit,treatment,treatment_group
120500305,4,0,TRUE,0,0,87.11652374267578,0,Control
120500305,5,0,TRUE,0,0,NA,0,Control
120500305,6,0,TRUE,0,0,NA,0,Control
120500305,3,0,TRUE,0,0,32.91554641723633,0,Control
120500307,4,2,FALSE,1,0,52.26991271972656,1,Cash
120500307,6,4,FALSE,1,0,40.21294021606445,1,Cash
120500307,3,1,FALSE,1,0,49.37331771850586,1,Cash
120500307,5,3,FALSE,1,0,105.47261047363281,1,Cash
120500307,2,0,FALSE,1,0,86.7336654663086,1,Cash
120500308,3,0,TRUE,0,0,41.144432067871094,0,Control
120500308,6,0,TRUE,0,0,144.76657104492188,0,Control
120500308,2,0,TRUE,0,0,109.55831146240234,0,Control
120500308,4,0,TRUE,0,0,69.69322204589844,0,Control
120500308,5,0,TRUE,0,0,131.8407745361328,0,Control
130101201,3,0,TRUE,0,0,123.43329620361328,0,Control
130101201,5,0,TRUE,0,0,NA,0,Control
130101201,4,0,TRUE,0,0,69.69322204589844,0,Control
130101201,6,0,TRUE,0,0,64.3406982421875,0,Control
130101201,2,0,TRUE,0,0,41.08436584472656,0,Control
130101202,6,4,FALSE,0,1,24.127763748168945,1,In-kind
130101202,5,3,FALSE,0,1,21.973461151123047,1,In-kind
130101202,4,2,FALSE,0,1,4.355826377868652,1,In-kind
130101202,3,1,FALSE,0,1,32.91554641723633,1,In-kind
130101202,2,0,FALSE,0,1,41.08436584472656,1,In-kind
130101204,6,0,TRUE,0,0,56.29811477661133,0,Control
130101204,3,0,TRUE,0,0,57.60220718383789,0,Control
130101204,4,0,TRUE,0,0,69.69322204589844,0,Control
130101204,5,0,TRUE,0,0,52.736305236816406,0,Control
130101204,2,0,TRUE,0,0,63.90901565551758,0,Control
130101205,4,0,TRUE,0,0,87.11652374267578,0,Control
130101205,5,0,TRUE,0,0,61.525691986083984,0,Control
130101205,6,0,TRUE,0,0,56.29811477661133,0,Control
130101205,2,0,TRUE,0,0,54.77915573120117,0,Control
130101205,3,0,TRUE,0,0,49.37331771850586,0,Control
130101206,5,3,FALSE,1,0,NA,1,Cash
130101206,4,2,FALSE,1,0,NA,1,Cash
130101206,2,0,FALSE,1,0,45.649295806884766,1,Cash
130101206,3,1,FALSE,1,0,41.144432067871094,1,Cash
130101206,6,4,FALSE,1,0,NA,1,Cash
130101207,2,0,TRUE,0,0,109.55831146240234,0,Control
130101207,5,0,TRUE,0,0,21.09452247619629,0,Control
130101207,3,0,TRUE,0,0,34.56132507324219,0,Control
130101207,6,0,TRUE,0,0,12.86814022064209,0,Control
130101207,4,0,TRUE,0,0,43.55826187133789,0,Control
130101210,6,4,FALSE,1,0,804.2587890625,1,Cash
130101210,5,3,FALSE,1,0,1318.40771484375,1,Cash
130101210,2,0,FALSE,1,0,5386.6171875,1,Cash
130101210,3,1,FALSE,1,0,1645.77734375,1,Cash
130101210,4,2,FALSE,1,0,522.69915771484375,1,Cash
130101211,4,2,FALSE,0,1,392.02435302734375,1,In-kind
130101211,2,0,FALSE,0,1,547.79156494140625,1,In-kind
130101211,5,3,FALSE,0,1,791.04461669921875,1,In-kind
130101211,6,4,FALSE,0,1,1447.665771484375,1,In-kind
130101211,3,1,FALSE,0,1,123.43329620361328,1,In-kind
130101212,6,4,FALSE,1,0,144.76657104492188,1,Cash
130101212,5,3,FALSE,1,0,NA,1,Cash
130101212,4,2,FALSE,1,0,NA,1,Cash
130101212,3,1,FALSE,1,0,164.57772827148438,1,Cash
130101212,2,0,FALSE,1,0,59.344085693359375,1,Cash
130102504,3,0,TRUE,0,0,82.28886413574219,0,Control
130102504,6,0,TRUE,0,0,64.3406982421875,0,Control
130102504,4,0,TRUE,0,0,26.13495635986328,0,Control
130102504,2,0,TRUE,0,0,91.29859161376953,0,Control
130102504,5,0,TRUE,0,0,87.89384460449219,0,Control
130304301,2,0,FALSE,1,0,86.7336654663086,1,Cash
130304301,6,4,FALSE,1,0,209.10728454589844,1,Cash
130304301,5,3,FALSE,1,0,228.5240020751953,1,Cash
130304301,3,1,FALSE,1,0,74.05997467041016,1,Cash
130304301,4,2,FALSE,1,0,156.8097381591797,1,Cash
130304303,4,0,TRUE,0,0,40.07360076904297,0,Control
130304303,6,0,TRUE,0,0,68.36199188232422,0,Control
130304303,2,0,TRUE,0,0,31.041522979736328,0,Control
130304303,5,0,TRUE,0,0,57.13100051879883,0,Control
130304303,3,0,TRUE,0,0,37.02998733520508,0,Control
130304304,3,0,TRUE,0,0,79.82019805908203,0,Control
130304304,4,0,TRUE,0,0,71.435546875,0,Control
130304304,6,0,TRUE,0,0,32.17034912109375,0,Control
130304304,5,0,TRUE,0,0,105.47261047363281,0,Control
130304304,2,0,TRUE,0,0,73.03887939453125,0,Control
130304305,6,0,TRUE,0,0,72.38328552246094,0,Control
130304305,5,0,TRUE,0,0,87.89384460449219,0,Control
130304305,2,0,TRUE,0,0,43.823326110839844,0,Control
130304305,3,0,TRUE,0,0,62.53953552246094,0,Control
130304305,4,0,TRUE,0,0,78.40486907958984,0,Control
130304308,6,0,TRUE,0,0,64.3406982421875,0,Control
130304308,5,0,TRUE,0,0,61.525691986083984,0,Control
130304308,2,0,TRUE,0,0,51.12721252441406,0,Control
130304308,4,0,TRUE,0,0,60.9815673828125,0,Control
130304308,3,0,TRUE,0,0,57.60220718383789,0,Control
130304502,4,0,TRUE,0,0,NA,0,Control
130304502,2,0,TRUE,0,0,182.59718322753906,0,Control
130304502,6,0,TRUE,0,0,14.47665786743164,0,Control
130304502,5,0,TRUE,0,0,17.57876968383789,0,Control
130304502,3,0,TRUE,0,0,57.60220718383789,0,Control
130304503,2,0,TRUE,0,0,182.59718322753906,0,Control
130304503,5,0,TRUE,0,0,114.26200103759766,0,Control
130304503,6,0,TRUE,0,0,120.6388168334961,0,Control
130304503,4,0,TRUE,0,0,0,0,Control
130304503,3,0,TRUE,0,0,123.43329620361328,0,Control
130304504,4,2,FALSE,1,0,217.7913055419922,1,Cash
130304504,3,1,FALSE,1,0,205.72216796875,1,Cash
130304504,2,0,FALSE,1,0,182.59718322753906,1,Cash
130304504,6,4,FALSE,1,0,144.76657104492188,1,Cash
130304504,5,3,FALSE,1,0,131.8407745361328,1,Cash
130304505,4,0,TRUE,0,0,17.42330551147461,0,Control
130304505,6,0,TRUE,0,0,8.0425872802734375,0,Control
130304505,3,0,TRUE,0,0,82.28886413574219,0,Control
130304505,5,0,TRUE,0,0,NA,0,Control
130304505,2,0,TRUE,0,0,0,0,Control
130304506,6,0,TRUE,0,0,32.17034912109375,0,Control
130304506,3,0,TRUE,0,0,8.228886604309082,0,Control
130304506,5,0,TRUE,0,0,NA,0,Control
130304506,2,0,TRUE,0,0,27.389577865600586,0,Control
130304506,4,0,TRUE,0,0,0,0,Control
130304507,6,0,TRUE,0,0,48.25552749633789,0,Control
130304507,2,0,TRUE,0,0,45.649295806884766,0,Control
130304507,4,0,TRUE,0,0,34.84661102294922,0,Control
130304507,3,0,TRUE,0,0,32.91554641723633,0,Control
130304507,5,0,TRUE,0,0,60.646751403808594,0,Control
130304508,6,0,TRUE,0,0,120.6388168334961,0,Control
130304508,3,0,TRUE,0,0,98.74663543701172,0,Control
130304508,4,0,TRUE,0,0,52.26991271972656,0,Control
130304508,5,0,TRUE,0,0,87.89384460449219,0,Control
130304508,2,0,TRUE,0,0,136.94789123535156,0,Control
140500403,4,0,TRUE,0,0,104.53982543945313,0,Control
140500403,2,0,TRUE,0,0,255.6360626220703,0,Control
140500403,3,0,TRUE,0,0,205.72216796875,0,Control
140500403,5,0,TRUE,0,0,263.6815490722656,0,Control
140500403,6,0,TRUE,0,0,120.6388168334961,0,Control
140500404,5,0,TRUE,0,0,43.946922302246094,0,Control
140500404,3,0,TRUE,0,0,20.572216033935547,0,Control
140500404,4,0,TRUE,0,0,30.49078369140625,0,Control
140500404,6,0,TRUE,0,0,56.29811477661133,0,Control
140500404,2,0,TRUE,0,0,27.389577865600586,0,Control
140500405,4,0,TRUE,0,0,39.20243453979492,0,Control
140500405,2,0,TRUE,0,0,54.77915573120117,0,Control
140500405,5,0,TRUE,0,0,52.736305236816406,0,Control
140500405,3,0,TRUE,0,0,7.817441940307617,0,Control
140500405,6,0,TRUE,0,0,60.31940841674805,0,Control
140501602,4,0,TRUE,0,0,NA,0,Control
140501602,3,0,TRUE,0,0,NA,0,Control
140501602,6,0,TRUE,0,0,NA,0,Control
140501602,5,0,TRUE,0,0,NA,0,Control
140501602,2,0,TRUE,0,0,91.29859161376953,0,Control
140501603,4,2,FALSE,1,0,69.69322204589844,1,Cash
140501603,2,0,FALSE,1,0,18.259719848632813,1,Cash
140501603,5,3,FALSE,1,0,70.31507873535156,1,Cash
140501603,6,4,FALSE,1,0,56.29811477661133,1,Cash
140501603,3,1,FALSE,1,0,49.37331771850586,1,Cash
140501604,5,0,TRUE,0,0,61.525691986083984,0,Control
140501604,4,0,TRUE,0,0,NA,0,Control
140501604,3,0,TRUE,0,0,164.57772827148438,0,Control
140501604,2,0,TRUE,0,0,191.72705078125,0,Control
140501604,6,0,TRUE,0,0,64.3406982421875,0,Control
140501605,6,0,TRUE,0,0,NA,0,Control
140501605,2,0,TRUE,0,0,54.77915573120117,0,Control
140501605,3,0,TRUE,0,0,49.37331771850586,0,Control
140501605,4,0,TRUE,0,0,NA,0,Control
140501605,5,0,TRUE,0,0,NA,0,Control
140501608,3,0,TRUE,0,0,123.43329620361328,0,Control
140501608,6,0,TRUE,0,0,80.4258804321289,0,Control
140501608,4,0,TRUE,0,0,174.23304748535156,0,Control
140501608,2,0,TRUE,0,0,109.55831146240234,0,Control
140501608,5,0,TRUE,0,0,131.8407745361328,0,Control
140501801,2,0,TRUE,0,0,27.389577865600586,0,Control
140501801,5,0,TRUE,0,0,175.78768920898438,0,Control
140501801,4,0,TRUE,0,0,87.11652374267578,0,Control
140501801,3,0,TRUE,0,0,41.144432067871094,0,Control
140501801,6,0,TRUE,0,0,80.4258804321289,0,Control
140501806,4,0,TRUE,0,0,NA,0,Control
140501806,6,0,TRUE,0,0,48.25552749633789,0,Control
140501806,5,0,TRUE,0,0,43.946922302246094,0,Control
140501806,3,0,TRUE,0,0,82.28886413574219,0,Control
140501806,2,0,TRUE,0,0,73.03887939453125,0,Control
140501807,5,3,FALSE,0,1,52.736305236816406,1,In-kind
140501807,6,4,FALSE,0,1,72.38328552246094,1,In-kind
140501807,4,2,FALSE,0,1,217.7913055419922,1,In-kind
140501807,2,0,FALSE,0,1,127.81803131103516,1,In-kind
140501807,3,1,FALSE,0,1,24.68665885925293,1,In-kind
140501808,2,0,TRUE,0,0,91.29859161376953,0,Control
140501808,5,0,TRUE,0,0,43.946922302246094,0,Control
140501808,3,0,TRUE,0,0,65.83109283447266,0,Control
140501808,6,0,TRUE,0,0,72.38328552246094,0,Control
140501808,4,0,TRUE,0,0,43.55826187133789,0,Control
140501810,2,0,TRUE,0,0,136.94789123535156,0,Control
140501810,4,0,TRUE,0,0,78.40486907958984,0,Control
140501810,6,0,TRUE,0,0,281.4905700683594,0,Control
140501810,3,0,TRUE,0,0,164.57772827148438,0,Control
140501810,5,0,TRUE,0,0,263.6815490722656,0,Control
140607601,2,0,TRUE,0,0,45.649295806884766,0,Control
140607601,6,0,TRUE,0,0,176.9369354248047,0,Control
140607601,5,0,TRUE,0,0,140.63015747070313,0,Control
140607601,4,0,TRUE,0,0,95.82817840576172,0,Control
140607601,3,0,TRUE,0,0,49.37331771850586,0,Control
140607604,4,2,FALSE,0,1,130.67478942871094,1,In-kind
140607604,2,0,FALSE,0,1,82.168731689453125,1,In-kind
140607604,5,3,FALSE,0,1,158.20892333984375,1,In-kind
140607604,3,1,FALSE,0,1,74.05997467041016,1,In-kind
140607604,6,4,FALSE,0,1,160.8517608642578,1,In-kind
140607605,4,0,TRUE,0,0,52.26991271972656,0,Control
140607605,5,0,TRUE,0,0,87.89384460449219,0,Control
140607605,3,0,TRUE,0,0,32.91554641723633,0,Control
140607605,2,0,TRUE,0,0,31.95450782775879,0,Control
140607605,6,0,TRUE,0,0,160.8517608642578,0,Control
140607609,4,0,TRUE,0,0,NA,0,Control
140607609,6,0,TRUE,0,0,NA,0,Control
140607609,2,0,TRUE,0,0,18.259719848632813,0,Control
140607609,3,0,TRUE,0,0,NA,0,Control
140607609,5,0,TRUE,0,0,NA,0,Control
140700505,6,0,TRUE,0,0,28.149057388305664,0,Control
140700505,2,0,TRUE,0,0,39.25839614868164,0,Control
140700505,4,0,TRUE,0,0,36.58893966674805,0,Control
140700505,3,0,TRUE,0,0,37.02998733520508,0,Control
140700505,5,0,TRUE,0,0,21.973461151123047,0,Control
140700507,4,0,TRUE,0,0,17.42330551147461,0,Control
140700507,2,0,TRUE,0,0,18.259719848632813,0,Control
140700507,3,0,TRUE,0,0,NA,0,Control
140700507,5,0,TRUE,0,0,17.57876968383789,0,Control
140700507,6,0,TRUE,0,0,20.106470108032227,0,Control
140700509,5,3,FALSE,0,1,48.34161376953125,1,In-kind
140700509,2,0,FALSE,0,1,45.649295806884766,1,In-kind
140700509,6,4,FALSE,0,1,32.17034912109375,1,In-kind
140700509,3,1,FALSE,0,1,62.53953552246094,1,In-kind
140700509,4,2,FALSE,0,1,26.13495635986328,1,In-kind
140700510,2,0,TRUE,0,0,29.21554946899414,0,Control
140700510,4,0,TRUE,0,0,24.39262580871582,0,Control
140700510,3,0,TRUE,0,0,38.67576599121094,0,Control
140700510,5,0,TRUE,0,0,33.399662017822266,0,Control
140700510,6,0,TRUE,0,0,28.95331573486328,0,Control
140701203,2,0,FALSE,1,0,50.21422576904297,1,Cash
140701203,6,4,FALSE,1,0,176.9369354248047,1,Cash
140701203,4,2,FALSE,1,0,69.69322204589844,1,Cash
140701203,3,1,FALSE,1,0,NA,1,Cash
140701203,5,3,FALSE,1,0,87.89384460449219,1,Cash
140701204,4,0,TRUE,0,0,69.69322204589844,0,Control
140701204,6,0,TRUE,0,0,64.3406982421875,0,Control
140701204,2,0,TRUE,0,0,87.64665222167969,0,Control
140701204,5,0,TRUE,0,0,79.104461669921875,0,Control
140701204,3,0,TRUE,0,0,74.05997467041016,0,Control
140701205,5,0,TRUE,0,0,15.820892333984375,0,Control
140701205,4,0,TRUE,0,0,34.84661102294922,0,Control
140701205,3,0,TRUE,0,0,41.144432067871094,0,Control
140701205,2,0,TRUE,0,0,18.259719848632813,0,Control
140701205,6,0,TRUE,0,0,32.17034912109375,0,Control
140701206,4,0,TRUE,0,0,NA,0,Control
140701206,6,0,TRUE,0,0,112.59622955322266,0,Control
140701206,3,0,TRUE,0,0,NA,0,Control
140701206,2,0,TRUE,0,0,65.7349853515625,0,Control
140701206,5,0,TRUE,0,0,158.20892333984375,0,Control
140701207,5,3,FALSE,1,0,158.20892333984375,1,Cash
140701207,6,4,FALSE,1,0,56.29811477661133,1,Cash
140701207,3,1,FALSE,1,0,16.457773208618164,1,Cash
140701207,4,2,FALSE,1,0,38.33127212524414,1,Cash
140701207,2,0,FALSE,1,0,41.997352600097656,1,Cash
140701704,2,0,TRUE,0,0,59.344085693359375,0,Control
140701704,5,0,TRUE,0,0,52.736305236816406,0,Control
140701704,6,0,TRUE,0,0,16.085174560546875,0,Control
140701704,4,0,TRUE,0,0,69.69322204589844,0,Control
140701704,3,0,TRUE,0,0,49.37331771850586,0,Control
140701706,2,0,TRUE,0,0,73.03887939453125,0,Control
140701706,3,0,TRUE,0,0,41.144432067871094,0,Control
140701706,5,0,TRUE,0,0,83.49915313720703,0,Control
140701706,6,0,TRUE,0,0,72.38328552246094,0,Control
140701706,4,0,TRUE,0,0,104.53982543945313,0,Control
140701707,2,0,TRUE,0,0,182.59718322753906,0,Control
140701707,5,0,TRUE,0,0,131.8407745361328,0,Control
140701707,6,0,TRUE,0,0,201.064697265625,0,Control
140701707,4,0,TRUE,0,0,174.23304748535156,0,Control
140701707,3,0,TRUE,0,0,164.57772827148438,0,Control
140703701,3,0,TRUE,0,0,65.83109283447266,0,Control
140703701,4,0,TRUE,0,0,130.67478942871094,0,Control
140703701,6,0,TRUE,0,0,40.21294021606445,0,Control
140703701,5,0,TRUE,0,0,105.47261047363281,0,Control
140703701,2,0,TRUE,0,0,45.649295806884766,0,Control
140703703,3,0,TRUE,0,0,41.144432067871094,0,Control
140703703,4,0,TRUE,0,0,77.53370666503906,0,Control
140703703,6,0,TRUE,0,0,64.3406982421875,0,Control
140703703,5,0,TRUE,0,0,70.31507873535156,0,Control
140703703,2,0,TRUE,0,0,91.29859161376953,0,Control
140703706,2,0,FALSE,0,1,182.59718322753906,1,In-kind
140703706,4,2,FALSE,0,1,83.631866455078125,1,In-kind
140703706,3,1,FALSE,0,1,35.384212493896484,1,In-kind
140703706,5,3,FALSE,0,1,43.946922302246094,1,In-kind
140703706,6,4,FALSE,0,1,24.127763748168945,1,In-kind
140834001,3,0,TRUE,0,0,493.7331848144531,0,Control
140834001,6,0,TRUE,0,0,241.2776336669922,0,Control
140834001,2,0,TRUE,0,0,246.50621032714844,0,Control
140834001,5,0,TRUE,0,0,351.57537841796875,0,Control
140834001,4,0,TRUE,0,0,NA,0,Control
140834003,3,0,TRUE,0,0,NA,0,Control
140834003,4,0,TRUE,0,0,NA,0,Control
140834003,2,0,TRUE,0,0,47.47526931762695,0,Control
140834003,5,0,TRUE,0,0,263.6815490722656,0,Control
140834003,6,0,TRUE,0,0,160.8517608642578,0,Control
140834005,3,0,TRUE,0,0,NA,0,Control
140834005,2,0,TRUE,0,0,45.649295806884766,0,Control
140834005,5,0,TRUE,0,0,70.31507873535156,0,Control
140834005,6,0,TRUE,0,0,62.73218536376953,0,Control
140834005,4,0,TRUE,0,0,NA,0,Control
140834006,5,0,TRUE,0,0,79.104461669921875,0,Control
140834006,2,0,TRUE,0,0,78.51679229736328,0,Control
140834006,3,0,TRUE,0,0,78.99730682373047,0,Control
140834006,4,0,TRUE,0,0,24.39262580871582,0,Control
140834006,6,0,TRUE,0,0,60.31940841674805,0,Control
140834007,2,0,TRUE,0,0,100.42845153808594,0,Control
140834007,3,0,TRUE,0,0,NA,0,Control
140834007,6,0,TRUE,0,0,120.6388168334961,0,Control
140834007,5,0,TRUE,0,0,43.946922302246094,0,Control
140834007,4,0,TRUE,0,0,NA,0,Control
141100201,3,0,TRUE,0,0,41.144432067871094,0,Control
141100201,2,0,TRUE,0,0,27.389577865600586,0,Control
141100201,6,0,TRUE,0,0,48.25552749633789,0,Control
141100201,5,0,TRUE,0,0,70.31507873535156,0,Control
141100201,4,0,TRUE,0,0,52.26991271972656,0,Control
141100203,4,0,TRUE,0,0,17.42330551147461,0,Control
141100203,3,0,TRUE,0,0,32.91554641723633,0,Control
141100203,2,0,TRUE,0,0,365.1943664550781,0,Control
141100203,5,0,TRUE,0,0,NA,0,Control
141100203,6,0,TRUE,0,0,24.127763748168945,0,Control
141100204,3,0,TRUE,0,0,65.83109283447266,0,Control
141100204,2,0,TRUE,0,0,45.649295806884766,0,Control
141100204,4,0,TRUE,0,0,60.9815673828125,0,Control
141100204,5,0,TRUE,0,0,NA,0,Control
141100204,6,0,TRUE,0,0,65.94921875,0,Control
141100205,6,4,FALSE,1,0,0,1,Cash
141100205,4,2,FALSE,1,0,0,1,Cash
141100205,3,1,FALSE,1,0,0,1,Cash
141100205,2,0,FALSE,1,0,0,1,Cash
141100205,5,3,FALSE,1,0,0,1,Cash
141100207,5,0,TRUE,0,0,NA,0,Control
141100207,2,0,TRUE,0,0,666.479736328125,0,Control
141100207,4,0,TRUE,0,0,152.45391845703125,0,Control
141100207,3,0,TRUE,0,0,288.0110168457031,0,Control
141100207,6,0,TRUE,0,0,136.72398376464844,0,Control
150100201,6,4,FALSE,1,0,28.149057388305664,1,Cash
150100201,5,3,FALSE,1,0,26.368152618408203,1,Cash
150100201,3,1,FALSE,1,0,24.68665885925293,1,Cash
150100201,4,2,FALSE,1,0,43.55826187133789,1,Cash
150100201,2,0,FALSE,1,0,18.259719848632813,1,Cash
150100202,5,0,TRUE,0,0,17.57876968383789,0,Control
150100202,3,0,TRUE,0,0,24.68665885925293,0,Control
150100202,4,0,TRUE,0,0,34.84661102294922,0,Control
150100202,6,0,TRUE,0,0,16.085174560546875,0,Control
150100202,2,0,TRUE,0,0,27.389577865600586,0,Control
150100203,3,1,FALSE,1,0,205.72216796875,1,Cash
150100203,5,3,FALSE,1,0,43.946922302246094,1,Cash
150100203,6,4,FALSE,1,0,562.98114013671875,1,Cash
150100203,2,0,FALSE,1,0,273.8957824707031,1,Cash
150100203,4,2,FALSE,1,0,304.9078369140625,1,Cash
150100204,2,0,TRUE,0,0,63.90901565551758,0,Control
150100204,3,0,TRUE,0,0,41.144432067871094,0,Control
150100204,5,0,TRUE,0,0,70.31507873535156,0,Control
150100204,6,0,TRUE,0,0,80.4258804321289,0,Control
150100204,4,0,TRUE,0,0,87.11652374267578,0,Control
150100205,4,0,TRUE,0,0,104.53982543945313,0,Control
150100205,3,0,TRUE,0,0,32.91554641723633,0,Control
150100205,6,0,TRUE,0,0,144.76657104492188,0,Control
150100205,5,0,TRUE,0,0,175.78768920898438,0,Control
150100205,2,0,TRUE,0,0,41.08436584472656,0,Control
150100207,5,3,FALSE,1,0,87.89384460449219,1,Cash
150100207,4,2,FALSE,1,0,0,1,Cash
150100207,2,0,FALSE,1,0,40.171382904052734,1,Cash
150100207,6,4,FALSE,1,0,80.4258804321289,1,Cash
150100207,3,1,FALSE,1,0,65.83109283447266,1,Cash
150100208,5,3,FALSE,1,0,NA,1,Cash
150100208,6,4,FALSE,1,0,44.23423385620117,1,Cash
150100208,4,2,FALSE,1,0,52.26991271972656,1,Cash
150100208,2,0,FALSE,1,0,182.59718322753906,1,Cash
150100208,3,1,FALSE,1,0,317.635009765625,1,Cash
150102501,5,3,FALSE,1,0,47.462677001953125,1,Cash
150102501,2,0,FALSE,1,0,31.95450782775879,1,Cash
150102501,3,1,FALSE,1,0,26.33243751525879,1,Cash
150102501,4,2,FALSE,1,0,34.84661102294922,1,Cash
150102501,6,4,FALSE,1,0,32.17034912109375,1,Cash
150102502,2,0,FALSE,1,0,547.79156494140625,1,Cash
150102502,6,4,FALSE,1,0,24.127763748168945,1,Cash
150102502,4,2,FALSE,1,0,0,1,Cash
150102502,3,1,FALSE,1,0,411.4443359375,1,Cash
150102502,5,3,FALSE,1,0,105.47261047363281,1,Cash
150102503,2,0,FALSE,0,1,29.21554946899414,1,In-kind
150102503,5,3,FALSE,0,1,0,1,In-kind
150102503,4,2,FALSE,0,1,47.91408920288086,1,In-kind
150102503,3,1,FALSE,0,1,32.91554641723633,1,In-kind
150102503,6,4,FALSE,0,1,0,1,In-kind
150102505,4,2,FALSE,1,0,NA,1,Cash
150102505,5,3,FALSE,1,0,NA,1,Cash
150102505,6,4,FALSE,1,0,NA,1,Cash
150102505,3,1,FALSE,1,0,NA,1,Cash
150102505,2,0,FALSE,1,0,182.59718322753906,1,Cash
150102506,4,0,TRUE,0,0,60.9815673828125,0,Control
150102506,6,0,TRUE,0,0,NA,0,Control
150102506,5,0,TRUE,0,0,NA,0,Control
150102506,2,0,TRUE,0,0,136.94789123535156,0,Control
150102506,3,0,TRUE,0,0,NA,0,Control
150102507,4,0,TRUE,0,0,NA,0,Control
150102507,5,0,TRUE,0,0,NA,0,Control
150102507,3,0,TRUE,0,0,246.86659240722656,0,Control
150102507,2,0,TRUE,0,0,365.1943664550781,0,Control
150102507,6,0,TRUE,0,0,NA,0,Control
150102510,5,0,TRUE,0,0,35.15753936767578,0,Control
150102510,2,0,TRUE,0,0,73.03887939453125,0,Control
150102510,6,0,TRUE,0,0,40.21294021606445,0,Control
150102510,3,0,TRUE,0,0,74.05997467041016,0,Control
150102510,4,0,TRUE,0,0,87.11652374267578,0,Control
150102513,2,0,TRUE,0,0,54.77915573120117,0,Control
150102513,6,0,TRUE,0,0,24.127763748168945,0,Control
150102513,3,0,TRUE,0,0,65.83109283447266,0,Control
150102513,5,0,TRUE,0,0,61.525691986083984,0,Control
150102513,4,0,TRUE,0,0,26.13495635986328,0,Control
150102514,3,1,FALSE,0,1,115.20441436767578,1,In-kind
150102514,5,3,FALSE,0,1,465.8373718261719,1,In-kind
150102514,6,4,FALSE,0,1,402.12939453125,1,In-kind
150102514,2,0,FALSE,0,1,18.259719848632813,1,In-kind
150102514,4,2,FALSE,0,1,87.11652374267578,1,In-kind
150107201,5,0,TRUE,0,0,175.78768920898438,0,Control
150107201,3,0,TRUE,0,0,164.57772827148438,0,Control
150107201,2,0,TRUE,0,0,182.59718322753906,0,Control
150107201,6,0,TRUE,0,0,160.8517608642578,0,Control
150107201,4,0,TRUE,0,0,148.09808349609375,0,Control
150107202,3,0,TRUE,0,0,164.57772827148438,0,Control
150107202,6,0,TRUE,0,0,160.8517608642578,0,Control
150107202,5,0,TRUE,0,0,158.20892333984375,0,Control
150107202,2,0,TRUE,0,0,255.6360626220703,0,Control
150107202,4,0,TRUE,0,0,174.23304748535156,0,Control
150107203,5,3,FALSE,0,1,26.368152618408203,1,In-kind
150107203,6,4,FALSE,0,1,80.4258804321289,1,In-kind
150107203,3,1,FALSE,0,1,148.1199493408203,1,In-kind
150107203,4,2,FALSE,0,1,104.53982543945313,1,In-kind
150107203,2,0,FALSE,0,1,228.24649047851563,1,In-kind
150107206,3,0,TRUE,0,0,8.228886604309082,0,Control
150107206,2,0,TRUE,0,0,27.389577865600586,0,Control
150107206,4,0,TRUE,0,0,13.938643455505371,0,Control
150107206,6,0,TRUE,0,0,48.25552749633789,0,Control
150107206,5,0,TRUE,0,0,43.946922302246094,0,Control
150107210,3,0,TRUE,0,0,32.91554641723633,0,Control
150107210,2,0,TRUE,0,0,63.90901565551758,0,Control
150107210,5,0,TRUE,0,0,0,0,Control
150107210,6,0,TRUE,0,0,64.3406982421875,0,Control
150107210,4,0,TRUE,0,0,69.69322204589844,0,Control
150107213,4,0,TRUE,0,0,52.26991271972656,0,Control
150107213,2,0,TRUE,0,0,63.90901565551758,0,Control
150107213,6,0,TRUE,0,0,64.3406982421875,0,Control
150107213,3,0,TRUE,0,0,49.37331771850586,0,Control
150107213,5,0,TRUE,0,0,52.736305236816406,0,Control
150201302,6,0,TRUE,0,0,2.412776231765747,0,Control
150201302,2,0,TRUE,0,0,18.259719848632813,0,Control
150201302,4,0,TRUE,0,0,69.69322204589844,0,Control
150201302,5,0,TRUE,0,0,43.946922302246094,0,Control
150201302,3,0,TRUE,0,0,41.144432067871094,0,Control
150201305,4,2,FALSE,0,1,78.40486907958984,1,In-kind
150201305,5,3,FALSE,0,1,17.57876968383789,1,In-kind
150201305,6,4,FALSE,0,1,32.17034912109375,1,In-kind
150201305,3,1,FALSE,0,1,329.15545654296875,1,In-kind
150201305,2,0,FALSE,0,1,273.8957824707031,1,In-kind
150201306,5,0,TRUE,0,0,175.78768920898438,0,Control
150201306,2,0,TRUE,0,0,136.94789123535156,0,Control
150201306,3,0,TRUE,0,0,164.57772827148438,0,Control
150201306,4,0,TRUE,0,0,139.38644409179688,0,Control
150201306,6,0,TRUE,0,0,281.4905700683594,0,Control
150201308,4,0,TRUE,0,0,13.06747817993164,0,Control
150201308,6,0,TRUE,0,0,16.085174560546875,0,Control
150201308,5,0,TRUE,0,0,21.09452247619629,0,Control
150201308,3,0,TRUE,0,0,0,0,Control
150201308,2,0,TRUE,0,0,10.955831527709961,0,Control
150201309,3,0,TRUE,0,0,NA,0,Control
150201309,2,0,TRUE,0,0,91.29859161376953,0,Control
150201309,4,0,TRUE,0,0,NA,0,Control
150201309,6,0,TRUE,0,0,NA,0,Control
150201309,5,0,TRUE,0,0,NA,0,Control
150201310,3,0,TRUE,0,0,61.71664810180664,0,Control
150201310,4,0,TRUE,0,0,69.69322204589844,0,Control
