locality_identifier,household_identifier,treatment_locality,promotion_locality,eligible,enrolled,enrolled_rp,poverty_index,round,health_expenditures,age_hh,age_sp,educ_hh,educ_sp,female_hh,indigenous,hhsize,dirtfloor,bathroom,land,hospital_distance,hospital
152,11715,0,1,1,0,0,50,0,18.429792404174805,66,36,0,0,0,0,4,1,0,0,122.63352784608965,0
152,11715,0,1,1,0,0,50,1,18.740995407104492,67,37,0,0,0,0,4,1,0,0,122.63352784608965,0
152,11716,0,1,1,0,0,39.18083572387695,1,9.506258010864258,37,30,3,1,0,0,8,1,0,2,122.63352784608965,0
152,11716,0,1,1,0,0,39.18083572387695,0,9.683170318603516,36,29,3,1,0,0,8,1,0,2,122.63352784608965,0
152,11717,0,1,1,0,0,53.78670883178711,0,16.580175399780273,41,35,5,2,0,0,5,1,0,2,122.63352784608965,0
152,11717,0,1,1,0,0,53.78670883178711,1,39.02383804321289,42,36,5,2,0,0,5,1,0,2,122.63352784608965,0
152,11718,0,1,1,0,0,42.890262603759766,1,18.258827209472656,35,30,1,2,0,0,6,1,0,3,122.63352784608965,0
152,11718,0,1,1,0,0,42.890262603759766,0,13.804100036621094,34,29,1,2,0,0,6,1,0,3,122.63352784608965,0
152,11719,0,1,1,0,0,55.33230209350586,0,15.194259643554688,33,29,8,2,0,0,5,1,0,0,122.63352784608965,0
152,11719,0,1,1,0,0,55.33230209350586,1,25.376733779907227,34,30,8,2,0,0,5,1,0,0,122.63352784608965,0
152,11720,0,1,1,0,0,51.363216400146484,1,19.33485984802246,65,41,1,0,0,0,5,1,1,0,122.63352784608965,0
152,11720,0,1,1,0,0,51.363216400146484,0,17.80906867980957,64,40,1,0,0,0,5,1,1,0,122.63352784608965,0
152,11721,0,1,1,0,0,43.122100830078125,1,17.93118667602539,26,19,3,4,0,0,4,1,0,0,122.63352784608965,0
152,11721,0,1,1,0,0,43.122100830078125,0,15.474353790283203,24,18,3,4,0,0,4,1,0,0,122.63352784608965,0
152,11722,0,1,1,0,0,51.62287521362305,0,16.24367904663086,23,22,2,5,0,0,4,1,1,1,122.63352784608965,0
152,11722,0,1,1,0,0,51.62287521362305,1,17.25926399230957,24,24,2,5,0,0,4,1,1,1,122.63352784608965,0
152,11723,0,1,1,0,0,57.959815979003906,1,10.982210159301758,46,49,2,2,0,0,6,1,0,0,122.63352784608965,0
152,11723,0,1,1,0,0,57.959815979003906,0,14.848503112792969,45,48,2,2,0,0,6,1,0,0,122.63352784608965,0
152,11729,0,1,1,0,0,54.404945373535156,1,30.25188636779785,48,43,3,8,0,0,4,1,0,8,122.63352784608965,0
152,11729,0,1,1,0,0,54.404945373535156,0,20.4414119720459,47,42,3,8,0,0,4,1,0,8,122.63352784608965,0
152,11730,0,1,1,0,0,48.5703239440918,0,7.759710788726807,41,31,3,0,0,0,9,1,0,0,122.63352784608965,0
152,11730,0,1,1,0,0,48.5703239440918,1,10.60339069366455,42,32,3,0,0,0,9,1,0,0,122.63352784608965,0
152,11733,0,1,1,0,0,50.9273567199707,0,16.912620544433594,30,28,6,0,0,0,4,1,0,0,122.63352784608965,0
152,11733,0,1,1,0,0,50.9273567199707,1,12.8246431350708,31,29,6,0,0,0,4,1,0,0,122.63352784608965,0
152,11736,0,1,1,0,0,56.46599578857422,0,20.74111557006836,62,50,0,0,0,0,5,0,0,8,122.63352784608965,0
152,11736,0,1,1,0,0,56.46599578857422,1,15.775553703308105,63,51,0,0,0,0,5,0,0,8,122.63352784608965,0
152,11737,0,1,1,0,0,53.34698486328125,0,12.131635665893555,40,37,3,3,0,0,7,1,0,0,122.63352784608965,0
152,11737,0,1,1,0,0,53.34698486328125,1,15.592245101928711,41,38,3,3,0,0,7,1,0,0,122.63352784608965,0
152,11738,0,1,1,0,0,57.49613571166992,0,27.3436222076416,56,41,0,2,0,0,1,1,0,0,122.63352784608965,0
152,11738,0,1,1,0,0,57.49613571166992,1,65.6527099609375,57,41,0,2,0,0,1,1,0,0,122.63352784608965,0
152,11741,0,1,1,0,0,52.04791259765625,1,15.139452934265137,36,32,3,2,0,0,7,1,0,0,122.63352784608965,0
152,11741,0,1,1,0,0,52.04791259765625,0,11.761322021484375,35,31,3,2,0,0,7,1,0,0,122.63352784608965,0
152,11742,0,1,1,0,0,53.68392562866211,1,17.534969329833984,83,62,0,0,0,0,5,1,1,1,122.63352784608965,0
152,11742,0,1,1,0,0,53.68392562866211,0,17.20313835144043,82,61,0,0,0,0,5,1,1,1,122.63352784608965,0
152,11743,0,1,1,0,0,53.96058654785156,0,7.656856536865234,41,43,0,3,0,0,9,1,1,0,122.63352784608965,0
152,11743,0,1,1,0,0,53.96058654785156,1,10.286182403564453,42,44,0,3,0,0,9,1,1,0,122.63352784608965,0
152,11744,0,1,1,0,0,56.955177307128906,0,24.238967895507813,65,54,3,2,0,0,2,1,1,0,122.63352784608965,0
152,11744,0,1,1,0,0,56.955177307128906,1,47.74265670776367,66,55,3,2,0,0,2,1,1,0,122.63352784608965,0
152,11746,0,1,1,0,0,36.16692352294922,0,11.194717407226563,25,26,0,3,0,0,6,1,0,0,122.63352784608965,1
152,11746,0,1,1,0,0,36.16692352294922,1,13.365720748901367,26,27,0,3,0,0,6,1,0,0,122.63352784608965,0
152,11747,0,1,1,0,0,51.15919494628906,0,23.955156326293945,67,71,0,0,0,0,2,1,0,8,122.63352784608965,1
152,11747,0,1,1,0,0,51.15919494628906,1,31.504953384399414,68,72,0,0,0,0,2,1,0,8,122.63352784608965,0
152,11748,0,1,1,0,0,39.64451217651367,1,11.605287551879883,21,21,1,0,0,0,5,1,0,0,122.63352784608965,0
152,11748,0,1,1,0,0,39.64451217651367,0,13.150030136108398,20,20,1,0,0,0,5,1,0,0,122.63352784608965,0
152,11749,0,1,1,0,0,57.49613571166992,1,18.282489776611328,37,31,1,0,0,0,6,0,1,1,122.63352784608965,0
152,11749,0,1,1,0,0,57.49613571166992,0,16.57100486755371,36,30,1,0,0,0,6,0,1,1,122.63352784608965,0
152,11751,0,1,1,0,0,55.75734329223633,0,13.077695846557617,25,22,4,6,0,0,7,0,1,2,122.63352784608965,0
152,11751,0,1,1,0,0,55.75734329223633,1,16.870529174804688,26,23,4,6,0,0,7,0,1,2,122.63352784608965,0
152,11752,0,1,1,0,0,56.955177307128906,1,25.317018508911133,76,73,0,0,0,0,2,1,0,0,122.63352784608965,0
152,11752,0,1,1,0,0,56.955177307128906,0,22.493738174438477,75,72,0,0,0,0,2,1,0,0,122.63352784608965,0
152,11755,0,1,1,0,0,45.13137435913086,0,12.917281150817871,31,28,2,4,0,0,6,1,0,0,122.63352784608965,0
152,11755,0,1,1,0,0,45.13137435913086,1,11.773839950561523,32,29,2,4,0,0,6,1,0,0,122.63352784608965,0
152,11756,0,1,1,0,0,52.62751007080078,1,14.992019653320313,57,50,0,0,0,0,6,1,1,0,122.63352784608965,0
152,11756,0,1,1,0,0,52.62751007080078,0,14.743412017822266,56,49,0,0,0,0,6,1,1,0,122.63352784608965,1
152,11759,0,1,1,0,0,48.60896301269531,1,16.640274047851563,29,21,4,6,0,0,4,1,0,0,122.63352784608965,0
152,11759,0,1,1,0,0,48.60896301269531,0,16.079689025878906,28,20,4,6,0,0,4,1,0,0,122.63352784608965,0
152,11763,0,1,1,0,0,39.72179412841797,1,24.089645385742188,29,26,6,6,0,0,5,1,0,0,122.63352784608965,0
152,11763,0,1,1,0,0,39.72179412841797,0,14.535924911499023,28,26,6,6,0,0,5,1,0,0,122.63352784608965,0
164,11765,0,1,1,0,0,50.9273567199707,0,14.89757251739502,23,20,0,5,0,0,4,1,1,0,110.44276005631767,0
164,11765,0,1,1,0,0,50.9273567199707,1,14.943946838378906,24,21,0,5,0,0,4,1,1,0,110.44276005631767,0
164,11767,0,1,1,0,0,47.913448333740234,1,30.57842445373535,29,27,2,2,0,0,6,0,0,0,110.44276005631767,0
164,11767,0,1,1,0,0,47.913448333740234,0,15.077516555786133,28,26,2,2,0,0,6,0,0,0,110.44276005631767,0
164,11770,0,1,1,0,0,51.0301399230957,1,16.299991607666016,51,43,1,0,0,0,7,1,1,0,110.44276005631767,0
164,11770,0,1,1,0,0,51.0301399230957,0,13.252443313598633,50,42,1,0,0,0,7,1,1,0,110.44276005631767,0
164,11771,0,1,1,0,0,56.05332565307617,1,27.772493362426758,40,34,1,0,0,0,7,1,1,0,110.44276005631767,0
164,11771,0,1,1,0,0,56.05332565307617,0,12.158591270446777,39,33,1,0,0,0,7,1,1,0,110.44276005631767,0
164,11774,0,1,1,0,0,57.200927734375,1,11.4600191116333,48,39,0.5,0,0,0,8,0,1,1,110.44276005631767,1
164,11774,0,1,1,0,0,57.200927734375,0,12.683599472045898,47,38,0.5,0,0,0,8,0,1,1,110.44276005631767,0
164,11776,0,1,1,0,0,56.76197814941406,0,13.204509735107422,47,46,1,4,0,0,7,1,1,0,110.44276005631767,0
164,11776,0,1,1,0,0,56.76197814941406,1,20.500789642333984,48,48,1,4,0,0,7,1,1,0,110.44276005631767,0
164,11777,0,1,1,0,0,37.32612228393555,0,7.546902179718018,46,33,0,0,0,0,9,1,1,0,110.44276005631767,0
164,11777,0,1,1,0,0,37.32612228393555,1,17.334598541259766,47,34,0,0,0,0,9,1,1,0,110.44276005631767,0
164,11778,0,1,1,0,0,49.536319732666016,1,17.019681930541992,41,39,2,1,0,0,5,1,0,0,110.44276005631767,0
164,11778,0,1,1,0,0,49.536319732666016,0,16.28105354309082,40,38,2,1,0,0,5,1,0,0,110.44276005631767,0
164,11779,0,1,1,0,0,45.672332763671875,1,12.745705604553223,30,26,1,3,0,0,8,1,1,0,110.44276005631767,0
164,11779,0,1,1,0,0,45.672332763671875,0,8.718635559082031,29,25,1,3,0,0,8,1,1,0,110.44276005631767,0
164,11781,0,1,1,0,0,54.48222732543945,1,15.252562522888184,24,20,2,2,0,0,3,1,0,0,110.44276005631767,0
164,11781,0,1,1,0,0,54.48222732543945,0,17.51630210876465,23,19,2,2,0,0,3,1,0,0,110.44276005631767,0
164,11782,0,1,1,0,0,55.44822311401367,1,14.240342140197754,45,37,0,0,0,0,7,1,1,0,110.44276005631767,0
164,11782,0,1,1,0,0,55.44822311401367,0,11.68391227722168,44,36,0,0,0,0,7,1,1,0,110.44276005631767,0
174,11783,1,0,1,1,1,56.18238067626953,1,18.93718719482422,55,61,0,0,0,0,2,1,1,2,115.18153449296686,0
174,11783,1,0,1,1,1,56.18238067626953,0,23.237781524658203,54,60,0,0,0,0,2,1,1,2,115.18153449296686,0
174,11784,1,0,1,1,1,41.19010925292969,1,0,26,19,0,2,0,0,5,1,0,1,115.18153449296686,0
174,11784,1,0,1,1,1,41.19010925292969,0,12.779236793518066,25,18,0,2,0,0,5,1,0,1,115.18153449296686,0
174,11787,1,0,1,1,1,50.72101974487305,0,11.216409683227539,36,56,0,0,0,0,7,1,0,0,115.18153449296686,0
174,11787,1,0,1,1,1,50.72101974487305,1,3.093959093093872,37,57,0,0,0,0,7,1,0,0,115.18153449296686,0
174,11788,1,0,1,1,1,51.004638671875,0,21.098041534423828,58,41,0,2,1,0,4,1,1,2,115.18153449296686,0
174,11788,1,0,1,1,1,51.004638671875,1,9.658869743347168,59,41,0,2,1,0,4,1,1,2,115.18153449296686,0
174,11789,1,0,1,1,1,51.363216400146484,0,20.165058135986328,32,40,2,0,0,0,3,1,1,0,115.18153449296686,0
174,11789,1,0,1,1,1,51.363216400146484,1,20.339134216308594,33,41,2,0,0,0,3,1,1,0,115.18153449296686,0
174,11796,1,0,1,1,1,43.81761932373047,0,10.528661727905273,50,39,0,0,0,0,8,1,1,2,115.18153449296686,1
174,11796,1,0,1,1,1,43.81761932373047,1,3.1020872592926025,51,40,0,0,0,0,8,1,1,2,115.18153449296686,0
174,11797,1,0,1,1,1,47.140647888183594,0,10.257923126220703,50,33,0,3,0,0,8,1,1,2,115.18153449296686,0
174,11797,1,0,1,1,1,47.140647888183594,1,2.6090786457061768,51,34,0,3,0,0,8,1,1,2,115.18153449296686,0
174,11798,1,0,1,1,1,43.35394287109375,1,12.413117408752441,42,41,3,2,1,0,4,1,0,0,115.18153449296686,0
174,11798,1,0,1,1,1,43.35394287109375,0,20.49064826965332,41,41,3,2,1,0,4,1,0,0,115.18153449296686,0
174,11799,1,0,1,1,1,48.0680046081543,0,20.92278289794922,40,41,4,2,1,0,4,1,1,1,115.18153449296686,0
174,11799,1,0,1,1,1,48.0680046081543,1,18.970714569091797,41,41,4,2,1,0,4,1,1,1,115.18153449296686,0
188,11802,0,1,1,0,0,48.76352310180664,0,13.51380729675293,37,25,3,0,0,0,6,1,1,0,116.93472519406414,1
188,11802,0,1,1,0,0,48.76352310180664,1,15.3181734085083,38,26,3,0,0,0,6,1,1,0,116.93472519406414,0
188,11803,0,1,1,0,0,46.754249572753906,0,14.818650245666504,38,32,4,3,0,0,7,0,1,1,116.93472519406414,0
188,11803,0,1,1,0,0,46.754249572753906,1,21.149171829223633,39,33,4,3,0,0,7,0,1,1,116.93472519406414,1
188,11809,0,1,1,0,0,52.55023193359375,1,18.574691772460938,29,28,3,3,0,0,6,1,1,5,116.93472519406414,0
188,11809,0,1,1,0,0,52.55023193359375,0,13.79509162902832,28,27,3,3,0,0,6,1,1,5,116.93472519406414,0
188,11819,0,1,1,0,0,54.1731071472168,1,24.46613121032715,34,30,3,3,0,0,4,0,1,0,116.93472519406414,0
188,11819,0,1,1,0,0,54.1731071472168,0,20.18876838684082,33,29,3,3,0,0,4,0,1,0,116.93472519406414,0
188,11820,0,1,1,0,0,55.56414031982422,0,20.0190486907959,86,78,0,0,0,0,4,1,1,10,116.93472519406414,0
188,11820,0,1,1,0,0,55.56414031982422,1,27.104745864868164,87,79,0,0,0,0,4,1,1,10,116.93472519406414,0
188,11824,0,1,1,0,0,57.187015533447266,1,60.7307014465332,46,41,0,2,1,0,4,0,1,0,116.93472519406414,0
188,11824,0,1,1,0,0,57.187015533447266,0,22.64215660095215,45,41,0,2,1,0,4,0,1,0,116.93472519406414,0
188,11825,0,1,1,0,0,54.404945373535156,0,13.465585708618164,32,30,4,1,0,0,6,1,1,0,116.93472519406414,0
188,11825,0,1,1,0,0,54.404945373535156,1,20.80914306640625,33,31,4,1,0,0,6,1,1,0,116.93472519406414,0
194,11837,0,1,1,0,0,49.76816177368164,0,18.896831512451172,57,50,0,0,0,0,4,1,1,0,114.941189704101,0
194,11837,0,1,1,0,0,49.76816177368164,1,17.74129295349121,58,51,0,0,0,0,4,1,1,0,114.941189704101,0
194,11838,0,1,1,0,0,55.873260498046875,0,16.250194549560547,31,26,0,9,0,0,4,1,1,0,114.941189704101,1
194,11838,0,1,1,0,0,55.873260498046875,1,17.16183090209961,32,27,0,9,0,0,4,1,1,0,114.941189704101,0
194,11839,0,1,1,0,0,43.27666091918945,1,23.758481979370117,54,44,0,0,0,0,6,1,1,1,114.941189704101,0
194,11839,0,1,1,0,0,43.27666091918945,0,14.682415962219238,53,43,0,0,0,0,6,1,1,1,114.941189704101,0
194,11841,0,1,1,0,0,53.1684684753418,0,14.252967834472656,59,57,0,0,0,0,8,0,1,5,114.941189704101,0
194,11841,0,1,1,0,0,53.1684684753418,1,22.502002716064453,60,57,0,0,0,0,8,0,1,5,114.941189704101,0
194,11843,0,1,1,0,0,52.43431091308594,0,9.6417083740234375,52,38,2,0,0,0,10,0,1,0,114.941189704101,0
194,11843,0,1,1,0,0,52.43431091308594,1,12.407217025756836,53,39,2,0,0,0,10,0,1,0,114.941189704101,0
195,11880,0,1,1,0,0,56.56877899169922,1,15.82288932800293,29,22,9,9,0,0,4,1,1,0,108.10431194336014,0
195,11880,0,1,1,0,0,56.56877899169922,0,16.501680374145508,28,21,9,9,0,0,4,1,1,0,108.10431194336014,0
195,11887,0,1,1,0,0,51.54559326171875,1,11.621671676635742,32,32,2,6,0,0,4,1,0,0,108.10431194336014,0
195,11887,0,1,1,0,0,51.54559326171875,0,17.222200393676758,31,31,2,6,0,0,4,1,0,0,108.10431194336014,0
195,11895,0,1,1,0,0,48.29984664916992,1,14.014908790588379,39,36,3,4,0,0,6,1,1,1,108.10431194336014,0
195,11895,0,1,1,0,0,48.29984664916992,0,14.442133903503418,38,35,3,4,0,0,6,1,1,1,108.10431194336014,0
195,11897,0,1,1,0,0,50.38639831542969,0,17.337425231933594,43,38,2,0,0,0,6,0,1,0,108.10431194336014,0
195,11897,0,1,1,0,0,50.38639831542969,1,12.153372764587402,44,39,2,0,0,0,6,0,1,0,108.10431194336014,0
195,11898,0,1,1,0,0,56.68470001220703,0,18.592838287353516,57,41,0,2,1,0,5,1,1,0,108.10431194336014,0
195,11898,0,1,1,0,0,56.68470001220703,1,13.415371894836426,58,41,0,2,1,0,5,1,1,0,108.10431194336014,0
195,11900,0,1,1,0,0,48.29984664916992,0,14.294151306152344,28,23,4,3,0,0,5,1,0,0,108.10431194336014,0
195,11900,0,1,1,0,0,48.29984664916992,1,19.284936904907227,29,24,4,3,0,0,5,1,0,0,108.10431194336014,0
195,11901,0,1,1,0,0,51.46831512451172,0,16.02892303466797,34,27,3,3,0,0,6,0,1,0,108.10431194336014,0
195,11901,0,1,1,0,0,51.46831512451172,1,19.94917869567871,35,28,3,3,0,0,6,0,1,0,108.10431194336014,0
195,11902,0,1,1,0,0,45.208656311035156,0,16.559412002563477,39,22,0,6,0,0,4,1,1,0,108.10431194336014,0
195,11902,0,1,1,0,0,45.208656311035156,1,20.9332332611084,40,23,0,6,0,0,4,1,1,0,108.10431194336014,0
195,11906,0,1,1,0,0,52.31839370727539,0,14.400993347167969,32,28,0,6,0,0,5,1,1,0,108.10431194336014,1
195,11906,0,1,1,0,0,52.31839370727539,1,18.061302185058594,33,29,0,6,0,0,5,1,1,0,108.10431194336014,0
5,11907,1,1,1,1,1,47.44976806640625,1,8.361105918884277,31,34,1,5,0,0,9,0,0,3,60.838110125975824,0
5,11907,1,1,1,1,1,47.44976806640625,0,10.17679214477539,30,33,1,5,0,0,9,0,0,3,60.838110125975824,0
5,11917,1,1,1,1,1,47.944358825683594,0,13.455774307250977,39,38,2.839874744415283,4,0,0,9,1,0,8,60.838110125975824,0
5,11917,1,1,1,1,1,47.944358825683594,1,0.9052116274833679,40,39,2.839874744415283,4,0,0,9,1,0,8,60.838110125975824,0
5,11931,1,1,1,1,1,51.81607437133789,0,11.555002212524414,48,37,2,3,0,0,9,0,0,2,60.838110125975824,0
5,11931,1,1,1,1,1,51.81607437133789,1,0.17925377190113068,49,38,2,3,0,0,9,0,0,2,60.838110125975824,0
5,11932,1,1,1,1,1,46.754249572753906,1,4.6477766036987305,39,35,3,0,0,0,7,1,0,9,60.838110125975824,0
5,11932,1,1,1,1,1,46.754249572753906,0,13.514547348022461,38,34,3,0,0,0,7,1,0,9,60.838110125975824,0
5,11937,1,1,1,1,1,41.88562774658203,1,4.30120849609375,54,39,3,6,0,0,9,1,0,5,60.838110125975824,0
5,11937,1,1,1,1,1,41.88562774658203,0,9.808269500732422,53,38,3,6,0,0,9,1,0,5,60.838110125975824,0
5,11942,1,1,1,1,1,51.777435302734375,1,7.555787086486816,44,26,2,0,0,0,7,0,0,3,60.838110125975824,0
5,11942,1,1,1,1,1,51.777435302734375,0,14.773714065551758,43,25,2,0,0,0,7,0,0,3,60.838110125975824,0
5,11945,1,1,1,1,1,54.636783599853516,0,16.47706413269043,26,20,2,3,0,0,4,1,0,3,60.838110125975824,0
5,11945,1,1,1,1,1,54.636783599853516,1,1.3012897968292236,27,21,2,3,0,0,4,1,0,3,60.838110125975824,0
5,11946,1,1,1,1,1,55.95054244995117,0,19.069416046142578,26,22,5,4,0,0,4,0,0,2,60.838110125975824,0
5,11946,1,1,1,1,1,55.95054244995117,1,6.612211227416992,26,23,5,4,0,0,4,0,0,2,60.838110125975824,0
5,11947,1,1,1,1,1,46.63833236694336,0,9.409537315368652,50,41,2,2,0,0,9,1,0,3,60.838110125975824,0
5,11947,1,1,1,1,1,46.63833236694336,1,5.901741027832031,51,42,2,2,0,0,9,1,0,3,60.838110125975824,0
15,11958,1,1,1,1,1,53.40031051635742,1,1.3874104022979736,38,27,6,6,0,0,5,1,0,0,58.05753879091498,0
15,11958,1,1,1,1,1,53.40031051635742,0,15.39002799987793,37,26,6,6,0,0,5,1,0,0,58.05753879091498,1
15,11960,1,1,1,1,1,54.86862564086914,0,11.972603797912598,58,58,1,2,0,0,8,1,0,3,58.05753879091498,0
15,11960,1,1,1,1,1,54.86862564086914,1,4.715334892272949,59,59,1,2,0,0,8,1,0,3,58.05753879091498,0
15,11961,1,1,1,1,1,55.48686218261719,1,6.521081924438477,43,43,3,2,0,0,6,1,0,23,58.05753879091498,0
15,11961,1,1,1,1,1,55.48686218261719,0,18.780067443847656,42,42,3,2,0,0,6,1,0,23,58.05753879091498,0
15,11969,1,1,1,1,1,51.62287521362305,0,15.05400562286377,33,26,6,6,0,0,5,1,0,0,58.05753879091498,0
15,11969,1,1,1,1,1,51.62287521362305,1,0.7982446551322937,34,27,6,6,0,0,5,1,0,0,58.05753879091498,0
15,11970,1,1,1,1,1,56.33694076538086,0,13.71286392211914,60,41,2,2,1,0,9,1,1,12,58.05753879091498,0
15,11970,1,1,1,1,1,56.33694076538086,1,1.9165432453155518,61,41,2,2,1,0,9,1,1,12,58.05753879091498,0
15,11975,1,1,1,1,1,48.995361328125,1,1.094454050064087,38,35,5,5,0,0,7,1,1,2,58.05753879091498,0
15,11975,1,1,1,1,1,48.995361328125,0,12.49159049987793,37,34,5,5,0,0,7,1,1,2,58.05753879091498,0
15,11980,1,1,1,1,1,51.46831512451172,1,11.550889015197754,35,31,6,5,0,0,6,1,1,1,58.05753879091498,0
15,11980,1,1,1,1,1,51.46831512451172,0,13.96039867401123,35,30,6,5,0,0,6,1,1,1,58.05753879091498,0
15,11984,1,1,1,1,1,47.37248992919922,1,6.398743629455566,32,24,3,5,0,0,6,1,1,0,58.05753879091498,0
15,11984,1,1,1,1,1,47.37248992919922,0,12.991216659545898,32,23,3,5,0,0,6,1,1,0,58.05753879091498,0
15,11990,1,1,1,1,1,52.31839370727539,0,18.174659729003906,61,60,1,0,0,0,5,1,0,3,58.05753879091498,0
15,11990,1,1,1,1,1,52.31839370727539,1,9.998347282409668,62,61,1,0,0,0,5,1,0,3,58.05753879091498,0
15,11992,1,1,1,1,1,56.877899169921875,0,13.611530303955078,46,41,2,2,0,0,7,1,1,3,58.05753879091498,0
15,11992,1,1,1,1,1,56.877899169921875,1,0,47,42,2,2,0,0,7,1,1,3,58.05753879091498,0
15,12001,1,1,1,1,1,53.47758865356445,1,5.018043518066406,29,26,2,1,0,0,5,1,0,3,58.05753879091498,0
15,12001,1,1,1,1,1,53.47758865356445,0,15.057730674743652,28,25,2,1,0,0,5,1,0,3,58.05753879091498,0
46,12004,1,1,1,1,1,47.83616638183594,1,2.226360559463501,27,26,4,3,0,0,3,1,0,0,49.60760724301652,0
46,12004,1,1,1,1,1,47.83616638183594,0,18.4117488861084,26,25,4,3,0,0,3,1,0,0,49.60760724301652,0
46,12005,1,1,1,1,1,54.404945373535156,0,16.4847469329834,25,18,6,0,0,0,4,1,1,3,49.60760724301652,0
46,12005,1,1,1,1,1,54.404945373535156,1,14.16930866241455,26,19,6,0,0,0,4,1,1,3,49.60760724301652,0
46,12007,1,1,1,1,1,57.0324592590332,0,11.5956449508667,46,43,2,0,0,0,9,0,1,0,49.60760724301652,0
46,12007,1,1,1,1,1,57.0324592590332,1,5.179155349731445,47,44,2,0,0,0,9,0,1,0,49.60760724301652,0
46,12009,1,1,1,1,1,40.108192443847656,0,11.944238662719727,30,29,0,0,0,0,6,1,0,0,49.60760724301652,0
46,12009,1,1,1,1,1,40.108192443847656,1,4.415807723999023,31,30,0,0,0,0,6,1,0,0,49.60760724301652,1
46,12012,1,1,1,1,1,46.244205474853516,1,10.067414283752441,46,25,1,0,0,0,5,0,0,2,49.60760724301652,0
46,12012,1,1,1,1,1,46.244205474853516,0,18.745262145996094,45,24,1,0,0,0,5,0,0,2,49.60760724301652,0
46,12013,1,1,1,1,1,44.8995361328125,0,11.015657424926758,38,28,0,0,0,0,7,1,1,1,49.60760724301652,1
46,12013,1,1,1,1,1,44.8995361328125,1,0.3856660723686218,38,28,0,0,0,0,7,1,1,1,49.60760724301652,0
41,12014,0,0,1,0,0,48.84080505371094,1,17.847801208496094,42,41,0,0,0,1,6,1,0,2,157.2175772604217,0
41,12014,0,0,1,0,0,48.84080505371094,0,11.111309051513672,41,40,0,0,0,1,6,1,0,2,157.2175772604217,0
41,12017,0,0,1,0,0,51.854713439941406,1,17.46517562866211,45,43,5,3,0,1,6,1,1,4,157.2175772604217,0
41,12017,0,0,1,0,0,51.854713439941406,0,13.068947792053223,44,42,5,3,0,1,6,1,1,4,157.2175772604217,0
41,12020,0,0,1,0,0,48.45440673828125,0,12.533628463745117,50,45,0,0,0,0,7,1,1,1,157.2175772604217,0
41,12020,0,0,1,0,0,48.45440673828125,1,12.271430015563965,51,46,0,0,0,0,7,1,1,1,157.2175772604217,0
41,12021,0,0,1,0,0,56.877899169921875,0,17.430320739746094,43,27,0,6,0,0,4,1,1,1,157.2175772604217,0
41,12021,0,0,1,0,0,56.877899169921875,1,30.374755859375,44,28,0,6,0,0,4,1,1,1,157.2175772604217,0
41,12022,0,0,1,0,0,42.85162353515625,1,13.263794898986816,44,39,3,0,0,0,7,1,0,1,157.2175772604217,0
41,12022,0,0,1,0,0,42.85162353515625,0,12.552055358886719,43,38,3,0,0,0,7,1,0,1,157.2175772604217,0
41,12023,0,0,1,0,0,54.48222732543945,0,14.815632820129395,48,50,1,0,0,1,5,1,0,2,157.2175772604217,0
41,12023,0,0,1,0,0,54.48222732543945,1,19.844799041748047,49,51,1,0,0,1,5,1,0,2,157.2175772604217,0
41,12029,0,0,1,0,0,56.72333908081055,1,17.725135803222656,55,55,0,0,0,1,6,1,1,0,157.2175772604217,0
41,12029,0,0,1,0,0,56.72333908081055,0,12.044641494750977,54,54,0,0,0,1,6,1,1,0,157.2175772604217,0
41,12031,0,0,1,0,0,47.140647888183594,1,10.782703399658203,39,30,4,5,0,1,6,1,0,0,157.2175772604217,0
41,12031,0,0,1,0,0,47.140647888183594,0,10.946377754211426,38,29,4,5,0,1,6,1,0,0,157.2175772604217,0
41,12033,0,0,1,0,0,54.0958251953125,0,19.506437301635742,42,41,3,2,0,1,4,1,0,4,157.2175772604217,0
41,12033,0,0,1,0,0,54.0958251953125,1,20.179019927978516,42,41,3,2,0,1,4,1,0,4,157.2175772604217,0
41,12036,0,0,1,0,0,47.83616638183594,1,13.482850074768066,31,29,4,6,0,1,6,1,0,0,157.2175772604217,0
41,12036,0,0,1,0,0,47.83616638183594,0,10.188018798828125,30,28,4,6,0,1,6,1,0,0,157.2175772604217,1
41,12038,0,0,1,0,0,45.28593444824219,1,10.697620391845703,48,44,0,0,0,1,8,1,1,0,157.2175772604217,0
41,12038,0,0,1,0,0,45.28593444824219,0,7.472617149353027,47,44,0,0,0,1,8,1,1,0,157.2175772604217,0
41,12039,0,0,1,0,0,48.91808319091797,1,15.263986587524414,38,32,3,0,0,1,6,1,1,4,157.2175772604217,0
41,12039,0,0,1,0,0,48.91808319091797,0,12.034795761108398,37,31,3,0,0,1,6,1,1,4,157.2175772604217,0
41,12040,0,0,1,0,0,52.66615295410156,1,11.353373527526855,22,23,3,6,0,1,7,0,0,0,157.2175772604217,0
41,12040,0,0,1,0,0,52.66615295410156,0,9.402210235595703,21,23,3,6,0,1,7,0,0,0,157.2175772604217,0
41,12044,0,0,1,0,0,50.23183822631836,1,13.42526626586914,35,33,3,6,0,1,5,1,0,2,157.2175772604217,0
41,12044,0,0,1,0,0,50.23183822631836,0,13.228787422180176,34,32,3,6,0,1,5,1,0,2,157.2175772604217,0
